eventid,time,location,latitude,longitude,depth,magnitude,shakemap-depth,shakemap-event-description,shakemap-event-type,shakemap-eventsource,shakemap-eventsourcecode,shakemap-eventtime,shakemap-gmice,shakemap-latitude,shakemap-longitude,shakemap-magnitude,shakemap-map-status,shakemap-maximum-latitude,shakemap-maximum-longitude,shakemap-maxmmi,shakemap-maxmmi-grid,shakemap-maxpga,shakemap-maxpga-grid,shakemap-maxpgv,shakemap-maxpgv-grid,shakemap-maxpsa03,shakemap-maxpsa03-grid,shakemap-maxpsa10,shakemap-maxpsa10-grid,shakemap-maxpsa30,shakemap-maxpsa30-grid,shakemap-minimum-latitude,shakemap-minimum-longitude,shakemap-original-signature,shakemap-original-signature-version,shakemap-pdl-client-version,shakemap-process-timestamp,shakemap-review-status,shakemap-shakemap-code-version,shakemap-version,losspager-alertlevel,losspager-depth,losspager-eventsource,losspager-eventsourcecode,losspager-eventtime,losspager-latitude,losspager-longitude,losspager-magnitude,losspager-maxmmi,losspager-original-signature,losspager-original-signature-version,losspager-pdl-client-version,losspager-review-status,dyfi-depth,dyfi-eventsource,dyfi-eventsourcecode,dyfi-eventtime,dyfi-latitude,dyfi-longitude,dyfi-magnitude,dyfi-maxmmi,dyfi-num-responses,dyfi-numResp,dyfi-original-signature,dyfi-original-signature-version,dyfi-pdl-client-version,shakemap-overlayHeight,shakemap-overlayWidth
us7000c9jz,2020-11-03 02:40:54.919,"Off the coast of Aisen, Chile",-44.4111,-79.375,10.0,6.0,10.0,USGS NEIC ShakeMap,ACTUAL,us,7000c9jz,2020-11-03T02:40:54.000Z,WGRW12,-44.4111,-79.375,6.0,automatic,-41.8,-75.983,,6.677,,0.266,,2.891,,0.516,,0.148,,0.026,-46.867,-83.05,MCwCFEzUXTvZ3yboJCaOyXLowtmOM849AhQfmoygy2WAoe4/ri6f2Zo1GUZPdA==,v1,Version 2.4.0 2020-05-11,2020-12-11T02:11:05Z,automatic,4.0.1+574.g3283bd1.dirty,6,green,10.0,us,7000c9jz,2020-11-03T02:40:54.000Z,-44.4111,-79.375,6.0,0.0,MCwCFB6unoT/hw6qPJKCPOzhdZTGMaNXAhQg4WyBfJ70TXVE2qgFqNjB+Ij0Wg==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000c9mz,2020-11-03 08:18:56.633,"267 km WNW of Haveluloto, Tonga",-19.9889,-177.464,388.0,5.7,388.0,USGS NEIC ShakeMap,ACTUAL,us,7000c9mz,2020-11-03T08:18:56.000Z,WGRW12,-19.9889,-177.464,5.7,automatic,-18.167,-175.55,2.431,2.585,0.001,0.001,-3.039,-2.748,0.002,0.002,0.001,0.001,0.0,0.0,-21.767,-179.383,MC0CFQCb6Ax05v3vouhGVdkBKE54JjE+xAIUCtaQilzr9HdRPA8geotUoAgD4wM=,v1,Version 2.4.0 2020-05-11,2021-01-15T10:37:32Z,automatic,4.0.1+574.g3283bd1.dirty,6,green,388.0,us,7000c9mz,2020-11-03T08:18:56.000Z,-19.9889,-177.464,5.7,2.0,MC0CFFir8OtAGa0ayUR+HqyjjxCjkfb6AhUAjIxrggtnO6DJPmvmBrDOELFiqNk=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cb99,2020-11-06 08:56:38.063,"157 km ENE of Hachinohe, Japan",40.9903,143.255,12.0,5.5,12.0,USGS NEIC ShakeMap,ACTUAL,us,7000cb99,2020-11-06T08:56:38.000Z,WGRW12,40.9903,143.255,5.5,automatic,42.767,145.7,3.131,5.293,0.002,0.085,-1.37,1.31,0.006,0.191,0.003,0.038,0.0,0.005,39.167,140.933,MCwCFDcb3jH4Fl9MphxSOAJZiilO6ldRAhRA5RWBnkCFjQ+SmVzazOHz3cQwkw==,v1,Version 2.4.0 2020-05-11,2020-11-21T09:47:37Z,automatic,4.0.1+574.g3283bd1,6,green,12.0,us,7000cb99,2020-11-06T08:56:38.000Z,40.9903,143.255,5.5,3.0,MCwCFBC1Fb2SrexFRefee9S1+4e4V1mRAhRZM6lz231bMzFSEAynhvGKjoIuqw==,v1,Version 2.4.0 2020-05-11,automatic,12.0,us,7000cb99,2020-11-06T08:56:38.000Z,40.9903,143.255,5.5,3.8,7.0,7.0,MC0CFQDM+v5vn4ELLdLkyK/MxMJK8Nv1xwIUAIuoEDfvrKA2K9cgcd6JRQAupJs=,v1,Version 2.4.0 2020-05-11,,
us7000cbmx,2020-11-06 23:49:19.160,South Shetland Islands,-62.2342,-58.1924,12.33,5.9,12.3,USGS NEIC ShakeMap,ACTUAL,us,7000cbmx,2020-11-06T23:49:19.000Z,WGRW12,-62.2342,-58.1924,5.9,automatic,-60.167,-54.233,6.635,7.538,0.237,0.434,2.846,3.504,0.445,0.774,0.176,0.352,0.036,0.077,-64.15,-62.683,MCwCFH5mcVjGe8BjoQuyIrwysnB/GCGxAhRs2PQ+Vi4Az7c2SKMxIrt6gQe9Ag==,v1,Version 2.4.0 2020-05-11,2021-01-23T18:53:27Z,automatic,4.0.1+612.g1ebcc51.dirty,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
us7000cbni,2020-11-07 01:10:32.071,"Volcano Islands, Japan region",25.71,143.6051,16.0,5.8,16.0,USGS NEIC ShakeMap,ACTUAL,us,7000cbni,2020-11-07T01:10:32.000Z,WGRW12,25.71,143.6051,5.8,automatic,27.5,145.633,3.097,5.93,0.004,0.179,-0.87,2.26,0.01,0.33,0.005,0.079,0.001,0.012,23.9,141.633,MCwCFCuQX0kn1CZaZ/ItL5rWZSlyAereAhQy+TwFwnaxLRv7QAsZjqJ5PJbBgA==,v1,Version 2.4.0 2020-05-11,2020-12-04T23:17:27Z,automatic,4.0.1+574.g3283bd1,4,green,16.0,us,7000cbni,2020-11-07T01:10:32.000Z,25.71,143.6051,5.8,3.0,MCwCFCbO72NMisJApDjfg0dvFfOzDzxNAhRGh6eTjVR8xGCMLgVcMbkXQdOXGQ==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cbr2,2020-11-07 09:27:05.498,"83 km NNE of Hihifo, Tonga",-15.2458,-173.5276,34.0,6.2,34.0,USGS NEIC ShakeMap,ACTUAL,us,7000cbr2,2020-11-07T09:27:05.000Z,WGRW12,-15.2458,-173.5276,6.2,automatic,-13.417,-171.667,4.074,5.577,0.032,0.123,1.142,1.826,0.09,0.264,0.035,0.063,0.006,0.009,-17.017,-175.4,MCwCFGNchC4mF0BPDPJAfvSK3t14wyLRAhQkUxTGG8eej7UBwzqMVa/CzJ5Oww==,v1,Version 2.4.0 2020-05-11,2021-01-21T13:50:50Z,automatic,4.0.1+612.g1ebcc51.dirty,8,green,34.0,us,7000cbr2,2020-11-07T09:27:05.000Z,-15.2458,-173.5276,6.2,3.0,MCwCFC1urg3G8U5EhMG6DzVin/i94jI/AhQQXC+Tet3nCleOyVfMzhGB5xw2nQ==,v1,Version 2.4.0 2020-05-11,automatic,28.17,us,7000cbr2,2020-11-07T09:27:04.000Z,-15.2735,-173.5473,6.1,4.1,13.0,13.0,MCwCFARqcPgD4KY813r7O+vdE66yU7pSAhQbeVJc4lkOl/Tbk7OufdcfEnmpDw==,v1,Version 2.4.0 2020-05-11,,
us7000cd6e,2020-11-11 00:48:44.122,"291 km WNW of Haveluloto, Tonga",-19.7177,-177.561,417.0,6.0,417.0,USGS NEIC ShakeMap,ACTUAL,us,7000cd6e,2020-11-11T00:48:44.000Z,WGRW12,-19.7177,-177.561,6.0,automatic,-17.883,-175.65,2.656,2.736,0.002,0.002,-2.57,-2.328,0.002,0.003,0.001,0.001,0.0,0.0,-21.483,-179.483,MC0CFFvom0EqLvGnEIEcni8q9Bx5/j/RAhUAjrw0iHqg6NBHj5YLYV12cXCHEPA=,v1,Version 2.4.0 2020-05-11,2021-01-17T23:40:15Z,automatic,4.0.1+574.g3283bd1.dirty,5,green,417.0,us,7000cd6e,2020-11-11T00:48:44.000Z,-19.7177,-177.561,6.0,3.0,MCwCFEpQDC7bHo1wxp0arOB+yFxYsFJ5AhReg8V8oUQKGFr/3r18RfxicZP73g==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cd9a,2020-11-11 05:17:56.078,"Volcano Islands, Japan region",25.4713,142.75,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,7000cd9a,2020-11-11T05:17:56.000Z,WGRW12,25.4713,142.75,5.7,automatic,27.267,144.767,3.195,6.469,0.005,0.264,-0.857,2.543,0.013,0.495,0.005,0.113,0.001,0.014,23.65,140.783,MCwCFCdBMz9BloGi+Ta7Rlh1z2ElB+sjAhQM1rZjsXAQAxhYcVNLldEgdPlpvA==,v1,Version 2.4.0 2020-05-11,2021-01-22T13:20:11Z,automatic,4.0.1+612.g1ebcc51.dirty,6,green,10.0,us,7000cd9a,2020-11-11T05:17:56.000Z,25.4713,142.75,5.7,3.0,MCwCFA49jxwBPCk8j6gcrRuAUh/g+zS1AhRJic7bLRx7FcPUjZXJ3V+KuJaIwQ==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000ceaa,2020-11-13 09:12:43.850,Macquarie Island region,-53.1621,160.0486,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,7000ceaa,2020-11-13T09:12:43.000Z,WGRW12,-53.1621,160.0486,5.7,automatic,-51.3,162.917,3.489,6.386,0.007,0.249,-0.258,2.639,0.02,0.437,0.011,0.109,0.002,0.016,-54.917,156.933,MCwCFBG/tjpMvKxEwQ4M+gkCE8RfAN4nAhQm9OPe90M8sdSxNF3kNMXLzmnIbA==,v1,Version 2.4.0 2020-05-11,2020-12-16T15:59:36Z,automatic,4.0.1+574.g3283bd1.dirty,6,green,10.0,us,7000ceaa,2020-11-13T09:12:43.000Z,-53.1621,160.0486,5.7,0.0,MC0CFBEELlygRz420ltIcf5/blIYQor/AhUAk5oTWYy2as7L+GC1tHIDkjyxIFg=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cet5,2020-11-14 02:56:55.620,"16 km SSW of Alik Ghund, Pakistan",30.3659,67.435,12.04,5.5,12.0,USGS NEIC ShakeMap,ACTUAL,us,7000cet5,2020-11-14T02:56:55.000Z,WGRW12,30.3659,67.435,5.5,automatic,32.15,69.55,7.023,7.023,0.289,0.289,2.862,2.862,0.514,0.514,0.155,0.155,0.023,0.023,28.55,65.383,MCwCFAh2O+iamgai+yyJ0auHjfKN2TIbAhQ2Vtt10BrmxlTgRO9A4ChBdVCW+w==,v1,Version 2.4.0 2020-05-11,2021-01-20T22:52:17Z,automatic,4.0.1+612.g1ebcc51.dirty,5,green,12.0,us,7000cet5,2020-11-14T02:56:55.000Z,30.3659,67.435,5.5,6.0,MCwCFE3IP1GiI/ojEcK9iqdW2swtVsZVAhQrMKcGZyXn0U0sWHlcmVJX/MlwJA==,v1,Version 2.4.0 2020-05-11,automatic,15.58,us,7000cet5,2020-11-14T02:56:56.000Z,30.3685,67.4345,5.5,8.2,39.0,39.0,MC0CFQCof2F8IpvPr2KJQ38HBYwouxpuTQIUcMVjkomQp1KTz15N1sMb1cVWt8I=,v1,Version 2.4.0 2020-05-11,,
us7000cfes,2020-11-15 22:37:43.690,"5 km S of Marihatag, Philippines",8.7572,126.2914,43.0,6.0,43.0,USGS NEIC ShakeMap,ACTUAL,us,7000cfes,2020-11-15T22:37:43.000Z,WGRW12,8.7572,126.2914,6.0,automatic,10.55,128.117,5.467,5.467,0.114,0.114,2.007,2.021,0.26,0.26,0.08,0.083,0.011,0.012,6.95,124.483,MC0CFEr0jwgyn1ycnPKeH4PE7ygKr6L7AhUAnBY/K9+06xU3RV8Xl/i778KiGHw=,v1,Version 2.4.0 2020-05-11,2021-01-17T23:50:57Z,automatic,4.0.1+574.g3283bd1.dirty,10,green,43.0,us,7000cfes,2020-11-15T22:37:43.000Z,8.7572,126.2914,6.0,5.0,MCwCFErzP4t7lxwFNW+gHEHzWWMo2cgSAhRr0f3mw4tqmbVBHJkNi+TFu9juHQ==,v1,Version 2.4.0 2020-05-11,automatic,43.0,us,7000cfes,2020-11-15T22:37:43.000Z,8.7567,126.291,6.0,6.1,24.0,24.0,MC4CFQDOrxlI8OeWv93dKG+0PLVx12FDlgIVAJfF38P7m8jps5+rZnfTHKElGt3e,v1,Version 2.4.0 2020-05-11,,
us7000cfwd,2020-11-16 22:45:22.404,"76 km SSE of Panguna, Papua New Guinea",-6.962,155.7366,33.0,5.5,33.0,USGS NEIC ShakeMap,ACTUAL,us,7000cfwd,2020-11-16T22:45:22.000Z,WGRW12,-6.962,155.7366,5.5,automatic,-5.15,157.55,4.538,4.584,0.06,0.062,1.254,1.307,0.143,0.146,0.037,0.039,0.004,0.004,-8.733,153.917,MC0CFFgnz0bNa5kwH4+5C34i7TdmoCbcAhUAj0E200eCH+MlY4CFFc1/Zbm5CrE=,v1,Version 2.4.0 2020-05-11,2021-01-17T23:55:56Z,automatic,4.0.1+574.g3283bd1.dirty,6,green,33.0,us,7000cfwd,2020-11-16T22:45:22.000Z,-6.962,155.7366,5.5,4.0,MCwCFAS25GRdA9uiVEg+rhm+m0V1LP0pAhRq5wtmiXlWi8SvxHD7yRhdXTuFPw==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cfxq,2020-11-17 01:44:11.421,"222 km SSW of Padang, Indonesia",-2.6706,99.3227,19.0,6.0,19.0,USGS NEIC ShakeMap,ACTUAL,us,7000cfxq,2020-11-17T01:44:11.000Z,WGRW12,-2.6706,99.3227,6.0,automatic,-0.85,101.117,4.293,6.382,0.043,0.23,1.253,2.467,0.115,0.446,0.039,0.108,0.006,0.015,-4.45,97.517,MC0CFQCZK31dOaIEKqSjrgY5xAH3NEmOQAIUHC655J/qQGdnorxAengVzK9MWL8=,v1,Version 2.4.0 2020-05-11,2021-01-17T23:58:28Z,automatic,4.0.1+574.g3283bd1.dirty,8,green,19.0,us,7000cfxq,2020-11-17T01:44:11.000Z,-2.6706,99.3227,6.0,4.0,MCwCFGn1FxCfPVbs2bvY1YBwMTzolyGoAhR9f7VtgQiaz/xnPlhdA7xdJUBV0A==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000cqme,2020-11-20 03:19:15.484,west of Macquarie Island,-53.9402,140.6723,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000cqme,2020-11-20T03:19:15.000Z,WGRW12,-53.9402,140.6723,5.7,automatic,-52.083,143.583,,6.387,,0.25,,2.64,,0.437,,0.109,,0.016,-55.7,137.5,MCwCFBrFIMTCgTyqD22/2K78QRbnFzHWAhQqA5DMGQaQehM3dL/GFYCK/UQzJQ==,v1,Version 2.4.0 2020-05-11,2021-01-27T22:16:23Z,automatic,4.0.2+431.g3c0d2d0,5,green,10.0,us,6000cqme,2020-11-20T03:19:15.000Z,-53.9402,140.6723,5.7,0.0,MCwCFDYEfJXxLB870AI4vMNN/ICHd/i6AhRAfKPxzDWKKvUVeDQb0abSb3jsUA==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000cr45,2020-11-21 02:11:48.221,"42 km SW of Ovalle, Chile",-30.9181,-71.4511,51.0,5.5,51.0,USGS NEIC ShakeMap,ACTUAL,us,6000cr45,2020-11-21T02:11:48.000Z,WGRW12,-30.9181,-71.4511,5.5,automatic,-29.083,-69.383,5.241,5.241,0.103,0.103,1.337,1.337,0.145,0.145,0.022,0.022,0.003,0.003,-32.683,-73.567,MCwCFBase8HwO3JsxJBz3vnIUJU9qKl7AhQFVTGiePZycYFC8i+Q5Hql0oopjA==,v1,Version 2.4.0 2020-05-11,2021-01-27T22:17:42Z,automatic,4.0.2+431.g3c0d2d0,6,green,51.0,us,6000cr45,2020-11-21T02:11:48.000Z,-30.9181,-71.4511,5.5,5.0,MCwCFGSqYB4PRkLbAxwOVEKH+zhSJ5RfAhRlBQQesyysBauv8BYDfBdvALYaWw==,v1,Version 2.4.0 2020-05-11,automatic,51.0,us,6000cr45,2020-11-21T02:11:48.000Z,-30.917,-71.4498,5.5,6.4,32.0,32.0,MC0CFQCqI8unc/yLNQGwgW2Yh4m4UGDoVAIUP50hwoFEZxAEXQF97NUHjvjO5NA=,v1,Version 2.4.0 2020-05-11,,
us6000crcq,2020-11-22 00:54:56.794,"100 km NW of Constitución, Chile",-34.5978,-73.0596,22.0,6.1,22.0,USGS NEIC ShakeMap,ACTUAL,us,6000crcq,2020-11-22T00:54:56.000Z,WGRW12,-34.5978,-73.0596,6.1,automatic,-32.6,-70.733,4.323,6.534,0.039,0.311,0.943,2.473,0.098,0.495,0.028,0.102,0.004,0.013,-36.517,-75.467,MC0CFA1MsaxM/pL+s5TZUtbavoQqjSrHAhUAhMrlrZvoeT9k35dqaxD9uKAnhKQ=,v1,Version 2.4.0 2020-05-11,2021-01-22T00:17:56Z,automatic,4.0.1+612.g1ebcc51.dirty,8,green,22.0,us,6000crcq,2020-11-22T00:54:56.000Z,-34.5978,-73.0596,6.1,4.0,MCwCFBTT25hyjawyP6ymSE62y9k40eNCAhQdU2FZqF3Mj+wY6UeC0wf+19yDBQ==,v1,Version 2.4.0 2020-05-11,automatic,22.0,us,6000crcq,2020-11-22T00:54:56.000Z,-34.5978,-73.0596,6.1,4.9,192.0,192.0,MCwCFFhNRYcamB0bxp5F8XX9Zp5S3zBsAhQOsGTgi2Om6wgZG9QKlX7Pm4mUig==,v1,Version 2.7.9 2021-02-10,,
us6000cre1,2020-11-22 05:18:37.429,Fiji region,-16.7489,174.4645,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000cre1,2020-11-22T05:18:37.000Z,WGRW12,-16.7489,174.4645,5.5,automatic,-14.917,176.333,,6.158,,0.236,,2.447,,0.384,,0.087,,0.011,-18.517,172.567,MCwCFB/R9HleY3QCa1WePRbVS4K3KCoTAhQYBsBtkglEE4wF3itQuajNzwZODQ==,v1,Version 2.4.0 2020-05-11,2021-01-28T10:39:32Z,automatic,4.0.2+431.g3c0d2d0,5,green,10.0,us,6000cre1,2020-11-22T05:18:37.000Z,-16.7489,174.4645,5.5,0.0,MCwCFA1iQAB2K/rt4sbks7vACHoPjgzRAhRbnbszCaVM5XYV+IbC52XbQOJcAA==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000crfr,2020-11-22 10:05:53.849,"37 km ESE of Takahagi, Japan",36.5889,141.1105,33.0,5.5,33.0,USGS NEIC ShakeMap,ACTUAL,us,6000crfr,2020-11-22T10:05:53.000Z,WGRW12,36.5889,141.1105,5.5,automatic,38.367,143.4,3.878,4.025,0.024,0.048,0.605,0.63,0.064,0.107,0.02,0.02,0.002,0.002,34.767,138.933,MCwCFHEQWwycYCA0Y5WHThYmRnXWuOpyAhQQFF8TxZHdBMsgvOOVByXQbmWcIg==,v1,Version 2.4.0 2020-05-11,2021-01-27T14:19:56Z,automatic,4.0.2+431.g3c0d2d0,6,green,33.0,us,6000crfr,2020-11-22T10:05:53.000Z,36.5889,141.1105,5.5,4.0,MCwCFBPdJP+YiLZqGtxL062WGb5x0PwyAhQy0l4ohTgemswDXNldy1tVgBzRlQ==,v1,Version 2.4.0 2020-05-11,automatic,33.0,us,6000crfr,2020-11-22T10:05:53.000Z,36.5889,141.1105,5.5,6.0,126.0,126.0,MC0CFQCnkRnQuWwMrCYIsTKOC+TztdrmEwIUb3VEmYn+HytAP19cFPOAgf/VG/E=,v1,Version 2.7.9 2021-02-10,,
us6000cs8g,2020-11-24 22:02:58.090,Mid-Indian Ridge,-8.9759,67.5822,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000cs8g,2020-11-24T22:02:58.000Z,WGRW12,-8.9759,67.5822,5.5,automatic,-7.15,69.4,,6.159,,0.236,,2.447,,0.384,,0.087,,0.011,-10.75,65.75,MC0CFQCGLMn7FZOzFRWlbT2+xq69D7gxAwIUHmxlbg2ZTilvUeIJCTXiqCa2Tww=,v1,Version 2.4.0 2020-05-11,2020-12-01T04:36:03Z,automatic,4.0.1+574.g3283bd1,4,green,10.0,us,6000cs8g,2020-11-24T22:02:58.000Z,-8.9759,67.5822,5.5,0.0,MCwCFH/kIdoT6wNYpBoL7Udqi39OfPsKAhQY8rqN6ABADduImx+9+eiQZsJfEQ==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cjqt,2020-11-25 22:37:42.962,southeast of Easter Island,-41.1242,-90.3987,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,7000cjqt,2020-11-25T22:37:42.000Z,WGRW12,-41.1242,-90.3987,5.7,automatic,-39.283,-88.067,,6.387,,0.25,,2.64,,0.437,,0.109,,0.016,-42.883,-92.833,MC0CFENZAMtDtKyl/+bqFOJg2RHzp1HMAhUAmbAJRCfyhBvK1U5/vYhdKqepUtQ=,v1,Version 2.4.0 2020-05-11,2020-12-05T06:06:10Z,automatic,4.0.1+574.g3283bd1,5,green,10.0,us,7000cjqt,2020-11-25T22:37:42.000Z,-41.1242,-90.3987,5.7,0.0,MCwCFFsXow/Tx2YO6mwoxH/JI0U3Vcu1AhRQsmDjUteFeZcJI10Ho23U0yeOyQ==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cjr0,2020-11-25 22:56:04.101,Balleny Islands region,-61.913,154.9182,10.0,5.9,10.0,USGS NEIC ShakeMap,ACTUAL,us,7000cjr0,2020-11-25T22:56:04.000Z,WGRW12,-61.913,154.9182,5.9,automatic,-59.567,159.317,,6.352,,0.239,,2.641,,0.408,,0.105,,0.017,-64.067,149.833,MC0CFGQ0nkNg/F6FAnTc6miWaHBQlxnoAhUAmZbWJpyFcWDIwxhE9SSLmpbpaCY=,v1,Version 2.4.0 2020-05-11,2021-01-29T22:54:24Z,automatic,4.0.2+431.g3c0d2d0,4,green,10.0,us,7000cjr0,2020-11-25T22:56:04.000Z,-61.913,154.9182,5.9,0.0,MCwCFBx181D5aCaqh7Uc8vPLkNlbdDR4AhQwEoevg9dP/krCskWJV29c3fx0Wg==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cktq,2020-11-29 09:01:35.283,"36 km NNE of Port-Olry, Vanuatu",-14.7607,167.2454,108.59,5.6,109.0,USGS NEIC ShakeMap,ACTUAL,us,7000cktq,2020-11-29T09:01:35.000Z,WGRW12,-14.8083,167.2567,5.6,automatic,-12.983,169.1,4.012,4.048,0.021,0.023,-0.039,0.042,0.033,0.036,0.009,0.01,0.001,0.001,-16.583,165.383,MCwCFArcvHh2i1AaxP5TE1Z3XYs/MytRAhQqIHdgb3TOYj3tKwuLm7dTreHX9w==,v1,Version 2.4.0 2020-05-11,2020-11-30T15:24:32Z,automatic,4.0.1+574.g3283bd1,5,green,109.0,us,7000cktq,2020-11-29T09:01:35.000Z,-14.8083,167.2567,5.6,4.0,MC0CFC95o8LwKiio+n4WYWnt9v2/7XwLAhUAjbUviTmOz3KpKO25kexS/hDJJYc=,v1,Version 2.4.0 2020-05-11,automatic,108.59,us,7000cktq,2020-11-29T09:01:35.000Z,-14.7607,167.2454,5.6,4.1,1.0,1.0,MC4CFQDE/30I+xlxJN1i5sC6IFjbp9TQBAIVAKd9CYoDCrQeVck6yr1t/9acJpVo,v1,Version 2.4.0 2020-05-11,,
us7000ckx5,2020-11-29 16:40:43.995,"33 km E of Humahuaca, Argentina",-23.2591,-65.0281,8.0,5.8,8.0,USGS NEIC ShakeMap,ACTUAL,us,7000ckx5,2020-11-29T16:40:43.000Z,WGRW12,-23.2591,-65.0281,5.8,automatic,-21.367,-63.017,6.305,6.305,0.241,0.241,2.974,2.974,0.538,0.538,0.205,0.205,0.039,0.039,-25.083,-67.067,MC4CFQCOOyQg1MS9N3OkGZY1Tx5eNd6CiwIVAI/DV7DCFmxpdKjiNbht95Iff0Fg,v1,Version 2.4.0 2020-05-11,2021-01-31T14:14:28Z,automatic,4.0.2+431.g3c0d2d0,7,green,8.0,us,7000ckx5,2020-11-29T16:40:43.000Z,-23.2591,-65.0281,5.8,5.0,MCwCFFo+31s8Mnci96s/CUqGR8+LmxiHAhQ1cAThtwvy3fEz3/JwdVMjWS5XfQ==,v1,Version 2.4.0 2020-05-11,automatic,8.0,us,7000ckx5,2020-11-29T16:40:44.000Z,-23.2639,-65.0339,5.7,4.2,11.0,11.0,MCwCFDXsznO/5dc0CszYxvGvSS3mlOSsAhQnkoefkzx0fo/eVoAWT3JLv6spUA==,v1,Version 2.4.0 2020-05-11,,
us7000cl0j,2020-11-29 23:56:54.428,"136 km NW of Neiafu, Tonga",-17.6793,-174.7733,10.0,5.6,10.0,USGS NEIC ShakeMap,ACTUAL,us,7000cl0j,2020-11-29T23:56:54.000Z,WGRW12,-17.6793,-174.7733,5.6,automatic,-15.85,-172.883,3.307,6.052,0.006,0.201,-0.533,2.388,0.017,0.352,0.007,0.085,0.001,0.012,-19.45,-176.667,MC0CFQCJ5kqDVDUA0gYKyWNJsyPRy71m7gIUGleG3szBx1Y2pIPi5+sDAn8qWwY=,v1,Version 2.4.0 2020-05-11,2021-01-30T22:22:09Z,automatic,4.0.2+431.g3c0d2d0,8,green,10.0,us,7000cl0j,2020-11-29T23:56:54.000Z,-17.6793,-174.7733,5.6,3.0,MCwCFCGmeCKWpNvStiiU1rmZv42nevYfAhQ68pbKj4dgUTqEagVSmm81rsP3GA==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000cl2f,2020-11-30 04:59:09.984,"45 km ESE of Nikolski, Alaska",52.7448,-168.2605,34.0,5.5,34.0,USGS NEIC ShakeMap,ACTUAL,us,7000cl2f,2020-11-30T04:59:09.000Z,WGRW12,52.7448,-168.2605,5.5,automatic,54.517,-165.167,3.809,4.174,0.017,0.031,0.389,0.469,0.048,0.068,0.016,0.018,0.002,0.002,50.9,-171.083,MCwCFHnMy6N75o7/hHQTjzHOCGw2ggMiAhQtWxgVfJHjzQ56DrVtEuMvm78XcA==,v1,Version 2.4.0 2020-05-11,2021-01-31T21:53:00Z,automatic,4.0.2+431.g3c0d2d0,10,green,34.0,us,7000cl2f,2020-11-30T04:59:09.000Z,52.7448,-168.2605,5.5,2.0,MC0CFEG0CyKj6Kln9QkCIMp8zJmgnP7wAhUAhCsZS33HrVRxY3SkmEXQQN5r3T8=,v1,Version 2.4.0 2020-05-11,automatic,34.0,us,7000cl2f,2020-11-30T04:59:09.000Z,52.74,-168.2654,5.5,3.1,5.0,5.0,MC4CFQCzP3gURD5JWXoO0F3UvYvEGXyABgIVAMS1jFQiJTmfA/G7uEY26zH6yQfE,v1,Version 2.4.0 2020-05-11,,
